,ID,A_NODE,B_NODE,LENGTH,TTIME,CAPACITY,P1,P2,GAMMA,TADJ,ML_CLASS,LINK_TYPE,NO_RRS,RR1,RR2,RR3,RR4,RR5,RR6,RR7,RR8
717,28010,28008,22024,94.87466,113.849592,25.8,0.012623,21.631586,25.0,0,1,2,1,555,0,0,0,0,0,0,0
718,28011,28007,28014,55.9295,83.89425,9.9,0.032873,21.631586,25.0,0,3,2,1,103,0,0,0,0,0,0,0
719,28012,28006,28013,33.08988,39.707856,51.6,0.006312,21.631586,25.0,0,1,2,1,712,0,0,0,0,0,0,0
720,28013,28013,22023,53.83352,64.600224,51.6,0.006312,21.631586,25.0,0,1,2,1,712,0,0,0,0,0,0,0
721,28014,28005,28012,1.93763,5.81289,129.0,0.002525,21.631586,25.0,0,1,4,1,103,0,0,0,0,0,0,0
722,28015,28009,28012,0.0527,0.1581,129.0,0.002525,21.631586,25.0,0,1,4,3,103,400,555,0,0,0,0,0
723,28016,28011,28012,45.05682,49.1528945455,72.0,0.006066,15.758774,25.0,0,2,2,2,400,555,0,0,0,0,0,0
724,22010,22003,28011,74.08421,80.8191381818,51.6,0.006312,21.631586,25.0,0,2,2,2,400,555,0,0,0,0,0,0
725,22011,22021,22010,6.67771,26.71084,86.0,0.003787,21.631586,25.0,0,2,2,2,400,802,0,0,0,0,0,0
726,22012,22020,22021,42.80241,73.37556,9.9,0.032873,21.631586,25.0,0,3,2,1,103,0,0,0,0,0,0,0
727,22013,22018,22022,0.67353,1.616472,51.6,0.006312,21.631586,25.0,0,2,2,2,103,400,0,0,0,0,0,0
728,22014,22021,22033,47.76322,71.64483,43.0,0.007574,21.631586,25.0,0,3,2,1,400,0,0,0,0,0,0,0
729,22015,22018,22020,41.87127,50.245524,51.6,0.006312,21.631586,25.0,0,2,2,1,103,0,0,0,0,0,0,0
730,28017,28008,28010,83.80154,100.561848,25.8,0.012623,21.631586,25.0,0,1,2,1,555,0,0,0,0,0,0,0
731,22016,22018,22019,5.79593,8.693895,258.0,0.001262,10.815793,10.0,0,1,4,2,103,400,0,0,0,0,0,0
732,28018,28008,28009,90.00853,110.214526531,9.9,0.032873,21.631586,25.0,0,3,2,2,103,400,0,0,0,0,0,0
733,1041,1013,28007,31.33687,47.005305,9.9,0.032873,21.631586,25.0,0,4,2,1,103,0,0,0,0,0,0,0
734,28019,28001,1052,59.29262,142.302288,9.9,0.032873,21.631586,25.0,0,4,2,2,927,400,0,0,0,0,0,0
735,1042,1050,1016,43.79802,52.557624,51.6,0.006312,21.631586,25.0,0,1,2,1,712,0,0,0,0,0,0,0
736,28020,28001,1012,59.54329,79.3910533333,9.9,0.032873,21.631586,25.0,0,3,2,3,127,777,555,0,0,0,0,0
737,28021,28028,1012,54.3115,65.1738,51.6,0.006312,21.631586,25.0,0,1,2,1,555,0,0,0,0,0,0,0
738,48018,48086,48087,0.61091,1.83273,27.5,0.011834,21.631586,25.0,0,5,2,1,802,0,0,0,0,0,0,0
739,48019,48086,48103,2.30321,2.763852,258.0,0.001262,10.815793,10.0,0,1,4,2,802,777,0,0,0,0,0,0
740,48020,48087,48103,2.01978,4.03956,51.6,0.006312,21.631586,25.0,0,1,2,1,400,0,0,0,0,0,0,0
741,48021,48098,48094,15.38681,15.38681,72.0,0.006066,15.758774,25.0,0,1,1,2,802,777,0,0,0,0,0,0
742,48022,48094,22016,31.88633,42.5151066667,86.0,0.003787,21.631586,25.0,0,2,2,1,400,0,0,0,0,0,0,0
743,48023,48094,48103,48.68272,48.68272,72.0,0.006066,15.758774,25.0,0,1,1,2,802,777,0,0,0,0,0,0
744,22017,22016,48103,59.51692,71.420304,51.6,0.006312,21.631586,25.0,0,1,2,1,400,0,0,0,0,0,0,0
745,5015,5001,48086,28.2116,28.2116,72.0,0.006066,15.758774,25.0,0,2,1,1,802,0,0,0,0,0,0,0
746,22018,22027,48098,39.89492,53.1932266667,21.6,0.020219,15.758774,25.0,0,2,2,1,802,0,0,0,0,0,0,0
747,22019,22006,22028,1.62904,3.909696,51.6,0.006312,21.631586,25.0,0,1,3,2,400,555,0,0,0,0,0,0
748,22020,22016,22017,9.08502,36.34008,43.0,0.007574,21.631586,25.0,0,1,2,1,400,0,0,0,0,0,0,0
749,22021,22009,22012,0.32631,0.97893,51.6,0.006312,21.631586,25.0,0,1,2,1,802,0,0,0,0,0,0,0
750,22022,22009,22031,122.78446,368.35338,258.0,0.001262,10.815793,10.0,0,1,2,1,802,0,0,0,0,0,0,0
751,22023,22009,22011,4.40327,17.61308,16.5,0.019724,21.631586,25.0,0,3,2,1,400,0,0,0,0,0,0,0
752,22024,22008,22012,60.40411,109.825654545,25.8,0.012623,21.631586,25.0,0,2,2,1,802,0,0,0,0,0,0,0
753,22025,22014,22015,5.66233,6.794796,43.0,0.007574,21.631586,25.0,0,1,2,3,802,400,777,0,0,0,0,0
754,22026,22013,22008,37.2856,44.74272,51.6,0.006312,21.631586,25.0,0,2,2,1,802,0,0,0,0,0,0,0
755,48024,48102,22013,44.6428,66.9642,86.0,0.003787,21.631586,25.0,0,1,2,2,400,802,0,0,0,0,0,0
756,22027,22014,48102,53.20348,63.844176,43.0,0.007574,21.631586,25.0,0,1,2,2,802,777,0,0,0,0,0,0
757,22028,22029,22014,17.62993,35.25986,27.5,0.011834,21.631586,25.0,0,4,2,1,400,0,0,0,0,0,0,0
758,22029,22004,22008,19.42214,46.613136,9.9,0.032873,21.631586,25.0,0,4,2,1,802,0,0,0,0,0,0,0
759,48025,48093,48091,33.45138,33.45138,86.0,0.003787,21.631586,25.0,0,2,1,1,802,0,0,0,0,0,0,0
760,48026,48091,48097,23.30929,21.5162676923,72.0,0.006066,15.758774,25.0,0,1,2,1,802,0,0,0,0,0,0,0
761,48027,48101,48071,80.31825,96.3819,72.0,0.006066,15.758774,25.0,0,2,1,2,802,777,0,0,0,0,0,0
762,48028,48095,48100,18.21533,19.8712690909,258.0,0.001262,10.815793,10.0,0,2,4,2,802,777,0,0,0,0,0,0
763,48029,48100,48101,128.40993,140.08356,43.2,0.01011,15.758774,25.0,0,2,1,2,802,777,0,0,0,0,0,0
764,22030,22026,22011,117.52829,176.292435,16.5,0.019724,21.631586,25.0,0,3,2,1,400,0,0,0,0,0,0,0
765,48030,48096,48133,70.53559,94.0474533333,86.0,0.003787,21.631586,25.0,0,1,2,3,802,777,400,0,0,0,0,0
766,48031,48069,48098,22.2215,22.2215,72.0,0.006066,15.758774,25.0,0,1,2,2,802,777,0,0,0,0,0,0
767,48032,48042,48116,134.77136,202.15704,25.8,0.012623,21.631586,25.0,0,1,2,1,777,0,0,0,0,0,0,0
768,48033,48133,48096,70.53559,76.9479163636,51.6,0.006312,21.631586,25.0,0,2,2,3,802,400,777,0,0,0,0,0
769,48034,48087,48093,71.79882,71.79882,72.0,0.006066,15.758774,25.0,0,2,1,1,802,0,0,0,0,0,0,0
770,48035,48093,48094,48.09858,52.4711781818,43.2,0.01011,15.758774,25.0,0,2,2,1,400,0,0,0,0,0,0,0
771,48036,48041,48083,132.33962,214.604789189,8.3,0.052654,15.758774,25.0,0,2,1,2,802,777,0,0,0,0,0,0
772,48037,48090,48078,27.36257,44.3717351351,25.8,0.012623,21.631586,25.0,0,1,2,2,777,802,0,0,0,0,0,0
773,48038,48093,48118,86.79414,94.6845163636,43.2,0.01011,15.758774,25.0,0,2,2,1,400,0,0,0,0,0,0,0
774,48039,48091,48076,97.38978,89.8982584615,72.0,0.006066,15.758774,25.0,0,1,2,1,802,0,0,0,0,0,0,0
775,48040,48089,48117,24.9453,29.93436,21.6,0.020219,15.758774,25.0,0,2,2,1,802,0,0,0,0,0,0,0
776,48041,48090,48116,32.6722,49.0083,25.8,0.012623,21.631586,25.0,0,1,1,1,777,0,0,0,0,0,0,0
777,48042,48115,48035,65.19081,71.1172472727,25.8,0.012623,21.631586,25.0,0,1,1,1,802,0,0,0,0,0,0,0
778,22031,22007,22012,78.18415,85.2918,51.6,0.006312,21.631586,25.0,0,2,2,1,802,0,0,0,0,0,0,0
779,22032,22003,22011,92.5477,100.961127273,51.6,0.006312,21.631586,25.0,0,1,2,1,802,0,0,0,0,0,0,0
780,22033,22010,22009,97.84523,146.767845,16.5,0.019724,21.631586,25.0,0,3,2,1,400,0,0,0,0,0,0,0
781,22034,22008,22007,76.37454,91.649448,51.6,0.006312,21.631586,25.0,0,2,2,1,802,0,0,0,0,0,0,0
782,22035,22003,22006,96.61487,105.39804,43.2,0.01011,15.758774,25.0,0,2,2,2,400,555,0,0,0,0,0,0
783,13052,13013,13021,32.09147,38.509764,25.8,0.012623,21.631586,25.0,0,1,2,1,712,0,0,0,0,0,0,0
784,13053,13019,13088,35.18349,70.36698,9.9,0.032873,21.631586,25.0,0,4,2,1,300,0,0,0,0,0,0,0
785,13054,13002,13006,59.5448,119.0896,9.9,0.032873,21.631586,25.0,0,5,2,1,555,0,0,0,0,0,0,0
786,13055,13014,13017,35.32786,47.1038133333,8.3,0.052654,15.758774,25.0,0,4,2,1,555,0,0,0,0,0,0,0
787,13056,13013,13014,21.6679,32.50185,15.5,0.021038,21.631586,25.0,0,3,2,1,555,0,0,0,0,0,0,0
788,13057,13011,13012,118.81437,158.41916,21.6,0.020219,15.758774,25.0,0,2,2,1,712,0,0,0,0,0,0,0
789,5016,5020,5005,38.98528,58.47792,72.0,0.006066,15.758774,25.0,0,1,2,1,400,0,0,0,0,0,0,0
790,5017,5022,5003,89.12046,89.12046,72.0,0.006066,15.758774,25.0,0,1,1,2,802,777,0,0,0,0,0,0
791,5018,5002,5001,121.60271,121.60271,72.0,0.006066,15.758774,25.0,0,1,1,2,802,777,0,0,0,0,0,0
792,13058,13008,45010,63.86478,109.48248,13.8,0.031592,15.758774,25.0,0,1,2,1,712,0,0,0,0,0,0,0
793,1043,1010,13010,97.36227,116.834724,72.0,0.006066,15.758774,25.0,0,1,2,1,555,0,0,0,0,0,0,0
794,1044,1005,1009,35.37206,47.1627466667,72.0,0.006066,15.758774,25.0,0,2,2,1,777,0,0,0,0,0,0,0
795,13059,13004,13009,24.92238,27.1880509091,25.8,0.012623,21.631586,25.0,0,1,2,2,712,777,0,0,0,0,0,0
796,13060,13006,13007,36.75064,73.50128,9.9,0.032873,21.631586,25.0,0,5,2,1,555,0,0,0,0,0,0,0
797,45036,45002,45003,42.36448,42.36448,51.6,0.006312,21.631586,25.0,0,1,2,1,712,0,0,0,0,0,0,0
798,13061,13003,13004,24.4895,29.3874,72.0,0.006066,15.758774,25.0,0,1,2,1,712,0,0,0,0,0,0,0
799,13062,13032,13035,44.78766,44.78766,86.0,0.003787,21.631586,25.0,0,1,2,1,712,0,0,0,0,0,0,0
800,13063,13035,13048,8.27979,9.935748,258.0,0.001262,10.815793,10.0,0,1,4,1,712,0,0,0,0,0,0,0
801,13064,13032,13083,144.7414,192.988533333,9.9,0.032873,21.631586,25.0,0,4,2,1,555,0,0,0,0,0,0,0
802,45037,45006,45060,3.67284,4.49735510204,9.9,0.032873,21.631586,25.0,0,3,2,1,555,0,0,0,0,0,0,0
803,51061,51030,51031,15.51791,18.621492,86.0,0.003787,21.631586,25.0,0,1,2,1,555,0,0,0,0,0,0,0
804,51062,51068,51076,0.73039,4.38234,9.9,0.032873,21.631586,25.0,0,0,2,1,555,0,0,0,0,0,0,0
805,51063,51028,51076,53.15505,79.732575,9.9,0.032873,21.631586,25.0,0,4,2,1,555,0,0,0,0,0,0,0
806,39073,39040,21064,11.44776,13.737312,258.0,0.001262,10.815793,10.0,0,1,4,1,712,0,0,0,0,0,0,0
807,13065,13060,13076,15.60488,23.40732,204.0,0.001669,11.600313,13.0,0,1,4,1,555,0,0,0,0,0,0,0
808,37055,37028,37029,2.57911,3.094932,216.0,0.002022,7.879387,10.0,0,1,4,1,555,0,0,0,0,0,0,0
809,37056,37027,37029,8.26682,9.920184,216.0,0.002022,7.879387,10.0,0,1,4,1,555,0,0,0,0,0,0,0
810,37057,37021,37052,2.58102,3.097224,216.0,0.002022,7.879387,10.0,0,1,4,1,555,0,0,0,0,0,0,0
811,51064,51015,51069,8.20681,10.9424133333,51.6,0.006312,21.631586,25.0,0,1,2,1,712,0,0,0,0,0,0,0
812,21037,21003,21053,6.63352,11.3717485714,216.0,0.002022,7.879387,10.0,0,1,4,1,712,0,0,0,0,0,0,0
813,36007,36018,36019,1.72698,5.18094,258.0,0.001262,10.815793,10.0,0,0,2,3,105,490,555,0,0,0,0,0
814,36008,36014,36019,9.92368,17.0120228571,36.0,0.012131,15.758774,25.0,0,2,2,3,105,490,555,0,0,0,0,0
815,36009,36006,36017,7.84609,10.4614533333,51.6,0.006312,21.631586,25.0,0,0,2,2,712,105,0,0,0,0,0,0
816,36010,36014,36017,20.44137,27.25516,51.6,0.006312,21.631586,25.0,0,0,2,2,105,712,0,0,0,0,0,0
817,36011,36016,36019,12.54244,30.101856,82.6,0.003945,21.631586,25.0,0,0,2,1,490,0,0,0,0,0,0,0
818,36012,36006,36016,28.29089,33.949068,258.0,0.001262,10.815793,10.0,0,1,4,1,712,0,0,0,0,0,0,0
819,36013,36015,36016,70.59399,84.712788,258.0,0.001262,10.815793,10.0,0,1,4,1,712,0,0,0,0,0,0,0
820,36014,36018,36020,52.83399,79.250985,51.6,0.006312,21.631586,25.0,0,0,2,2,105,555,0,0,0,0,0,0
821,36015,36020,36002,113.68187,170.522805,51.6,0.006312,21.631586,25.0,0,0,2,2,105,555,0,0,0,0,0,0
822,24013,24015,42051,29.39466,62.9885571429,8.3,0.052654,15.758774,25.0,0,3,2,1,712,0,0,0,0,0,0,0
823,42028,42047,42048,45.33074,108.793776,8.3,0.052654,15.758774,25.0,0,0,2,1,712,0,0,0,0,0,0,0
824,24014,24003,24013,1.05688,2.536512,72.0,0.006066,15.758774,25.0,0,2,2,2,555,850,0,0,0,0,0,0
825,54033,54030,24012,7.54099,10.0546533333,129.0,0.002525,21.631586,25.0,0,1,3,1,712,0,0,0,0,0,0,0
826,54034,54030,24013,21.58716,25.904592,72.0,0.006066,15.758774,25.0,0,2,2,1,555,0,0,0,0,0,0,0
827,54035,54033,54034,35.33543,42.402516,108.0,0.004044,15.758774,25.0,0,1,3,2,712,856,0,0,0,0,0,0
828,51065,51075,24012,30.70083,73.681992,9.9,0.032873,21.631586,25.0,0,0,2,1,712,0,0,0,0,0,0,0
829,51066,51075,54035,21.34029,85.36116,9.9,0.032873,21.631586,25.0,0,0,2,1,850,0,0,0,0,0,0,0
830,54036,54034,54037,9.26052,11.112624,108.0,0.004044,15.758774,25.0,0,1,3,2,712,856,0,0,0,0,0,0
831,51067,51055,51073,13.52976,16.235712,72.0,0.006066,15.758774,25.0,0,2,2,1,555,0,0,0,0,0,0,0
832,51068,51053,51073,16.22154,19.465848,72.0,0.006066,15.758774,25.0,0,2,2,1,555,0,0,0,0,0,0,0
833,54037,54032,24011,28.76365,43.145475,102.0,0.003338,23.200626,32.5,0,2,3,1,712,0,0,0,0,0,0,0
834,24015,24011,54033,14.56273,17.475276,108.0,0.004044,15.758774,25.0,0,1,3,2,712,856,0,0,0,0,0,0
835,51069,51050,51074,0.24541,0.294492,72.0,0.006066,15.758774,25.0,0,2,2,1,555,0,0,0,0,0,0,0
836,24016,24014,42051,44.43359,95.2148357143,8.3,0.052654,15.758774,25.0,0,3,2,1,712,0,0,0,0,0,0,0
837,24017,24001,24012,12.62817,16.83756,129.0,0.002525,21.631586,25.0,0,1,3,1,712,0,0,0,0,0,0,0
838,42029,42050,42030,55.25946,94.7305028571,9.9,0.032873,21.631586,25.0,0,0,2,1,555,0,0,0,0,0,0,0
839,24018,24003,24014,16.19406,34.7015571429,8.3,0.052654,15.758774,25.0,0,3,2,1,712,0,0,0,0,0,0,0
840,51070,51069,51070,0.82928,1.990272,51.6,0.006312,21.631586,25.0,0,0,2,1,712,0,0,0,0,0,0,0
841,51071,51068,51070,1.08312,6.49872,31.0,0.010519,21.631586,25.0,0,0,2,1,712,0,0,0,0,0,0,0
842,51072,51070,51001,0.38168,2.29008,51.6,0.006312,21.631586,25.0,0,0,2,1,712,0,0,0,0,0,0,0
843,51073,51005,51071,4.57246,9.14492,86.0,0.003787,21.631586,25.0,0,3,2,1,712,0,0,0,0,0,0,0
844,51074,51066,51067,2.7575,16.545,31.0,0.010519,21.631586,25.0,0,0,2,1,712,0,0,0,0,0,0,0
845,51075,51067,51068,7.4825,44.895,31.0,0.010519,21.631586,25.0,0,0,2,1,712,0,0,0,0,0,0,0
846,51076,51005,51066,14.45165,14.45165,258.0,0.001262,10.815793,10.0,0,1,4,1,712,0,0,0,0,0,0,0
847,51077,51046,51069,73.7242,88.46904,51.6,0.006312,21.631586,25.0,0,1,2,1,712,0,0,0,0,0,0,0
848,51078,51065,51078,38.46509,47.1001102041,9.9,0.032873,21.631586,25.0,0,3,2,1,712,0,0,0,0,0,0,0
849,51079,51006,51062,1.16628,6.99768,9.9,0.032873,21.631586,25.0,0,0,2,2,555,712,0,0,0,0,0,0
850,51080,51062,51063,27.39557,46.9638342857,86.0,0.003787,21.631586,25.0,0,1,2,1,712,0,0,0,0,0,0,0
851,37058,37005,37070,6.03265,9.048975,43.2,0.01011,15.758774,25.0,0,3,2,1,712,0,0,0,0,0,0,0
852,37059,37001,37070,18.3686,73.4744,8.3,0.052654,15.758774,25.0,0,0,2,1,712,0,0,0,0,0,0,0
853,37060,37047,51061,8.1708,9.80496,72.0,0.006066,15.758774,25.0,0,1,2,1,555,0,0,0,0,0,0,0
854,51081,51033,51061,16.95287,20.343444,72.0,0.006066,15.758774,25.0,0,0,2,1,555,0,0,0,0,0,0,0
855,51082,51030,51012,34.03169,40.838028,86.0,0.003787,21.631586,25.0,0,1,2,1,555,0,0,0,0,0,0,0
856,37061,37067,37068,2.61149,6.267576,8.3,0.052654,15.758774,25.0,0,0,2,2,410,555,0,0,0,0,0,0
857,37062,37066,37068,6.86794,16.483056,8.3,0.052654,15.758774,25.0,0,0,2,1,410,0,0,0,0,0,0,0
858,37063,37065,37066,29.67264,44.50896,43.2,0.01011,15.758774,25.0,0,3,2,1,712,0,0,0,0,0,0,0
859,37064,37003,45056,16.82763,20.193156,51.6,0.006312,21.631586,25.0,0,2,2,1,712,0,0,0,0,0,0,0
860,37065,37003,37064,15.00078,18.3683020408,16.5,0.019724,21.631586,25.0,0,1,2,1,712,0,0,0,0,0,0,0
861,37066,37041,37064,16.40392,20.0864326531,16.5,0.019724,21.631586,25.0,0,1,2,1,712,0,0,0,0,0,0,0
862,37067,37068,37069,27.82394,166.94364,8.3,0.052654,15.758774,25.0,0,0,2,1,555,0,0,0,0,0,0,0
863,37068,37040,37069,42.26381,101.433144,8.3,0.052654,15.758774,25.0,0,0,2,1,555,0,0,0,0,0,0,0
864,45038,45008,45054,15.79177,37.900248,9.9,0.032873,21.631586,25.0,0,3,2,1,712,0,0,0,0,0,0,0
865,45039,45054,45055,65.9957,395.9742,9.9,0.032873,21.631586,25.0,0,0,2,1,53,0,0,0,0,0,0,0
866,45040,45008,45056,22.06932,26.483184,51.6,0.006312,21.631586,25.0,0,2,2,1,712,0,0,0,0,0,0,0
867,37069,37066,37070,27.90808,41.86212,43.2,0.01011,15.758774,25.0,0,3,2,1,712,0,0,0,0,0,0,0
868,37070,37037,51065,23.36346,28.6083183673,9.9,0.032873,21.631586,25.0,0,3,2,1,712,0,0,0,0,0,0,0
869,37071,37036,37069,18.96169,45.508056,8.3,0.052654,15.758774,25.0,0,0,2,1,555,0,0,0,0,0,0,0
870,21038,21044,21064,1.93899,2.326788,258.0,0.001262,10.815793,10.0,0,1,4,1,712,0,0,0,0,0,0,0
871,21039,21047,21063,7.12397,7.77160363636,258.0,0.001262,10.815793,10.0,0,0,2,1,712,0,0,0,0,0,0,0
872,21040,21045,21064,32.09405,38.51286,258.0,0.001262,10.815793,10.0,0,1,4,1,712,0,0,0,0,0,0,0
873,37072,37062,37063,6.96397,8.356764,216.0,0.002022,7.879387,10.0,0,1,4,2,555,712,0,0,0,0,0,0
874,37073,37027,37063,11.08727,13.304724,216.0,0.002022,7.879387,10.0,0,1,4,1,555,0,0,0,0,0,0,0
875,37074,37009,37014,15.62331,18.747972,216.0,0.002022,7.879387,10.0,0,1,4,1,555,0,0,0,0,0,0,0
876,37075,37009,37061,10.95867,26.300808,21.6,0.020219,15.758774,25.0,0,2,2,1,555,0,0,0,0,0,0,0
877,37076,37014,37062,12.81395,15.37674,216.0,0.002022,7.879387,10.0,0,1,4,1,555,0,0,0,0,0,0,0
878,37077,37059,37060,21.88179,52.516296,21.6,0.020219,15.758774,25.0,0,2,2,1,555,0,0,0,0,0,0,0
879,37078,37058,37059,10.26427,24.634248,21.6,0.020219,15.758774,25.0,0,2,2,1,555,0,0,0,0,0,0,0
880,37079,37060,37061,14.32761,34.386264,21.6,0.020219,15.758774,25.0,0,2,2,1,555,0,0,0,0,0,0,0
881,45041,45051,45052,3.80072,22.80432,9.9,0.032873,21.631586,25.0,0,0,2,1,712,0,0,0,0,0,0,0
882,45042,45052,45053,17.3757,26.06355,9.9,0.032873,21.631586,25.0,0,3,2,1,712,0,0,0,0,0,0,0
883,45043,45050,45051,4.92409,29.54454,9.9,0.032873,21.631586,25.0,0,0,2,1,555,0,0,0,0,0,0,0
884,45044,45049,45053,29.5737,70.97688,9.9,0.032873,21.631586,25.0,0,0,2,1,712,0,0,0,0,0,0,0
885,37080,37024,37052,8.93515,10.72218,216.0,0.002022,7.879387,10.0,0,1,4,1,555,0,0,0,0,0,0,0
886,37081,37023,37053,2.51344,3.016128,72.0,0.006066,15.758774,25.0,0,1,2,1,555,0,0,0,0,0,0,0
887,37082,37054,37055,24.00219,72.00657,9.9,0.032873,21.631586,25.0,0,0,2,1,712,0,0,0,0,0,0,0
888,45045,45030,45048,19.64229,26.18972,43.2,0.01011,15.758774,25.0,0,1,2,1,712,0,0,0,0,0,0,0
889,45046,45031,45048,8.59394,20.625456,9.9,0.032873,21.631586,25.0,0,0,2,1,555,0,0,0,0,0,0,0
890,45047,45032,45047,4.42192,5.306304,72.0,0.006066,15.758774,25.0,0,1,2,1,555,0,0,0,0,0,0,0
891,37083,37019,37056,11.69888,14.038656,216.0,0.002022,7.879387,10.0,0,1,4,1,555,0,0,0,0,0,0,0
892,37084,37071,37074,41.55256,99.726144,8.3,0.052654,15.758774,25.0,0,0,2,1,410,0,0,0,0,0,0,0
893,45048,45029,45052,24.6464,36.9696,9.9,0.032873,21.631586,25.0,0,3,2,1,712,0,0,0,0,0,0,0
894,45049,45006,45050,18.55297,22.717922449,9.9,0.032873,21.631586,25.0,0,3,2,2,555,712,0,0,0,0,0,0
895,37085,37017,45048,24.36269,32.4835866667,43.2,0.01011,15.758774,25.0,0,1,2,1,712,0,0,0,0,0,0,0
896,51083,51059,51060,1.95684,11.74104,8.3,0.052654,15.758774,25.0,0,0,2,1,712,0,0,0,0,0,0,0
897,21041,21004,21062,2.827,4.2405,43.2,0.01011,15.758774,25.0,0,1,2,1,712,0,0,0,0,0,0,0
898,21042,21060,21061,3.50006,5.25009,43.2,0.01011,15.758774,25.0,0,1,2,1,712,0,0,0,0,0,0,0
899,21043,21061,21062,34.54054,51.81081,43.2,0.01011,15.758774,25.0,0,1,2,1,712,0,0,0,0,0,0,0
900,51084,51025,51059,19.13325,45.9198,8.3,0.052654,15.758774,25.0,0,0,2,1,555,0,0,0,0,0,0,0
901,21044,21004,51060,30.72021,52.6632171429,13.8,0.031592,15.758774,25.0,0,2,2,1,712,0,0,0,0,0,0,0
902,51085,51023,51060,17.91722,30.7152342857,13.8,0.031592,15.758774,25.0,0,2,2,1,712,0,0,0,0,0,0,0
903,21045,21059,21061,10.72325,25.7358,8.3,0.052654,15.758774,25.0,0,0,2,1,712,0,0,0,0,0,0,0
904,45050,45023,45017,2.19278,2.631336,258.0,0.001262,10.815793,10.0,0,1,4,1,555,0,0,0,0,0,0,0
905,13066,13051,13075,11.8712,14.24544,72.0,0.006066,15.758774,25.0,0,1,2,1,555,0,0,0,0,0,0,0
906,13067,13073,13074,1.83045,2.19654,43.2,0.01011,15.758774,25.0,0,1,2,1,712,0,0,0,0,0,0,0
907,13068,13060,13075,9.79101,11.749212,72.0,0.006066,15.758774,25.0,0,1,2,1,555,0,0,0,0,0,0,0
908,13069,13051,13073,37.1904,223.1424,8.3,0.052654,15.758774,25.0,0,0,2,1,712,0,0,0,0,0,0,0
909,13070,13059,45045,18.9081,22.68972,72.0,0.006066,15.758774,25.0,0,1,2,1,555,0,0,0,0,0,0,0
910,45051,45010,13074,77.66881,93.202572,43.2,0.01011,15.758774,25.0,0,1,2,1,712,0,0,0,0,0,0,0
911,37086,37010,37058,39.40453,94.570872,21.6,0.020219,15.758774,25.0,0,2,2,1,555,0,0,0,0,0,0,0
912,37087,37011,37054,62.51363,93.770445,8.3,0.052654,15.758774,25.0,0,2,2,1,712,0,0,0,0,0,0,0
913,51086,51015,51064,58.3166,99.9713142857,51.6,0.006312,21.631586,25.0,0,0,2,1,712,0,0,0,0,0,0,0
914,51087,51006,51081,44.17531,66.262965,72.0,0.006066,15.758774,25.0,0,2,2,1,555,0,0,0,0,0,0,0
915,51088,51003,51006,51.83931,103.67862,72.0,0.006066,15.758774,25.0,0,2,2,1,555,0,0,0,0,0,0,0
916,51089,51063,51039,24.81214,42.5350971429,51.6,0.006312,21.631586,25.0,0,0,2,1,712,0,0,0,0,0,0,0
917,51090,51002,51062,54.5612,93.5334857143,86.0,0.003787,21.631586,25.0,0,1,2,1,712,0,0,0,0,0,0,0
918,54038,54002,54032,72.10576,108.15864,102.0,0.003338,23.200626,32.5,0,2,3,1,712,0,0,0,0,0,0,0
919,37088,37057,37065,33.36846,80.084304,8.3,0.052654,15.758774,25.0,0,0,2,1,410,0,0,0,0,0,0,0
920,37089,37002,37067,51.11841,122.684184,8.3,0.052654,15.758774,25.0,0,0,2,1,555,0,0,0,0,0,0,0
921,37090,37057,37067,33.6481,80.75544,8.3,0.052654,15.758774,25.0,0,0,2,1,410,0,0,0,0,0,0,0
922,37091,37004,37065,24.67385,37.010775,43.2,0.01011,15.758774,25.0,0,3,2,1,712,0,0,0,0,0,0,0
923,21046,21057,21058,0.99703,1.99406,258.0,0.001262,10.815793,10.0,0,0,4,1,712,0,0,0,0,0,0,0
924,39074,39078,39073,3.20856,6.41712,258.0,0.001262,10.815793,10.0,0,0,4,1,712,0,0,0,0,0,0,0
925,21047,21030,21058,2.21151,5.307624,51.6,0.006312,21.631586,25.0,0,0,2,1,712,0,0,0,0,0,0,0
926,21048,21030,21057,1.69844,5.09532,258.0,0.001262,10.815793,10.0,0,1,4,1,712,0,0,0,0,0,0,0
927,21049,21005,21058,57.26267,68.715204,86.0,0.003787,21.631586,25.0,0,1,2,1,712,0,0,0,0,0,0,0
928,21050,21029,21055,41.64094,62.46141,72.0,0.006066,15.758774,25.0,0,1,2,1,712,0,0,0,0,0,0,0
929,21051,21030,21055,51.44264,77.16396,72.0,0.006066,15.758774,25.0,0,1,2,1,712,0,0,0,0,0,0,0
930,21052,21067,18052,50.35902,61.6641061224,16.5,0.019724,21.631586,25.0,0,0,2,3,434,712,780,0,0,0,0,0
931,18036,18064,18050,27.85847,66.860328,9.9,0.032873,21.631586,25.0,0,0,2,1,320,0,0,0,0,0,0,0
932,18037,18049,18061,54.76558,109.53116,8.3,0.052654,15.758774,25.0,0,0,2,1,780,0,0,0,0,0,0,0
933,18038,18010,18047,5.11666,6.139992,51.6,0.006312,21.631586,25.0,0,1,2,2,712,780,0,0,0,0,0,0
934,18039,18045,18046,2.45545,4.9109,8.3,0.052654,15.758774,25.0,0,0,2,1,780,0,0,0,0,0,0,0
935,18040,18040,18041,2.46264,4.92528,8.3,0.052654,15.758774,25.0,0,0,2,1,780,0,0,0,0,0,0,0
